Parent_1_Crop,Parent_2_Crop,Hybrid_Crop,Parent_1_A,Parent_1_T,Parent_1_G,Parent_1_C,Parent_2_A,Parent_2_T,Parent_2_G,Parent_2_C,GC_Content (%),SNP_Count,Yield_Potential (kg/ha),Drought_Resistance_Score,Disease_Resistance_Score
Teff,Teff,Fonio,0.31004488565958577,0.3013514510030951,0.0743884978479846,0.3142151654893347,0.7591472917028099,0.14676515513337854,0.07559288733146115,0.018494665832350623,49.39174282178969,2360,3073.117097276897,9,2
Teff,Pearl Millet,Quinoa,0.2821757810571543,0.25020447344835933,0.38027217923501366,0.08734756625947283,0.5756929407598845,0.10076040523392918,0.3006866505793473,0.02286000342683895,34.0413388940126,4184,1336.9382773673935,9,10
Finger Millet,Pearl Millet,Fonio,0.37877549197790933,0.17436091084049177,0.14987978701658328,0.29698381016501557,0.4524652328159812,0.31208450172612906,0.08261589603166665,0.15283436942622305,42.507399901767556,3873,1309.3084782179164,8,8
Finger Millet,Finger Millet,Pearl Millet,0.1296284099670706,0.25797124060824855,0.2364170249219436,0.37598332450273725,0.005303841901076685,0.19217179565531464,0.11331409705263547,0.6892102653909733,31.17987426955183,928,4345.471649567409,2,1
Teff,Teff,Quinoa,0.09037720692582019,0.43873668906801994,0.4331191075159549,0.037766996490204915,0.0717485820819104,0.33773377478305644,0.013589882021245418,0.5769277611137879,42.52726063635554,3313,2739.829151312534,5,3
Pearl Millet,Pearl Millet,Teff,0.013590441834101075,0.012051898807143977,0.2528288778795442,0.7215287814792106,0.44688934645982276,0.32903228577327354,0.019813227184230064,0.20426514058267364,45.15483210884109,2441,2049.4764558316547,2,6
Teff,Finger Millet,Amaranth,0.578100518403163,0.04081858045371425,0.010199826298104824,0.3708810748450178,0.21161588514915214,0.37249469087246373,0.11081323117886611,0.30507619279951786,60.39542983703802,2234,3154.129760306047,4,4
Pearl Millet,Finger Millet,Pearl Millet,0.4215188992256003,0.029732346357694023,0.44926758219059887,0.09948117222610689,0.5737283522765689,0.1206540419072244,0.1910808489833482,0.11453675683285848,31.834124202908356,543,3227.722341001912,2,9
Teff,Finger Millet,Buckwheat,0.14742518605785948,0.03258189510106671,0.592295680095249,0.2276972387458249,0.18597870954269677,0.3387261688656823,0.3954094412810694,0.07988568031055154,65.21889445951656,4977,3574.1540155416074,3,9
Pearl Millet,Pearl Millet,Finger Millet,0.10181869378563523,0.7632000394967855,0.12304654556858051,0.011934721148998679,0.0787173210634242,0.5779055191597007,0.15368626015648798,0.18969089962038713,59.87572459993477,1462,4869.078283551435,10,3
Pearl Millet,Pearl Millet,Fonio,0.3720527030780668,0.1255179402139147,0.13137391071909688,0.3710554459889216,0.2262748030467109,0.1269594452919461,0.0049920911571494945,0.6417736605041935,54.24752632600932,2963,2326.0260305457396,2,10
Pearl Millet,Pearl Millet,Buckwheat,0.09010994439115279,0.4867042524434076,0.4020497141941329,0.021136088971306744,0.11850858913801778,0.029769982143270153,0.2607558564281889,0.590965572290523,62.2954599836926,1944,1773.431543921324,4,9
Finger Millet,Teff,Buckwheat,0.08497474963359877,0.1256830444805365,0.5298997567821051,0.25944244910375963,0.010161358482693103,0.28036611832100605,0.10391308969982266,0.6055594334964782,55.829703552360314,1277,4422.749781439943,8,3
Teff,Pearl Millet,Fonio,0.015776673028015394,0.4244431690748352,0.22755401350045396,0.33222614439669557,0.14326707134211344,0.33350525471345827,0.061177851744843685,0.4620498221995847,65.26807108988241,4277,3858.4775327565167,4,10
Pearl Millet,Teff,Fonio,0.2584806182054173,0.0014577063305234684,0.4617625455657842,0.2782991298982749,0.8325999464128573,0.07597155592062661,0.0907310211042308,0.0006974765622852545,47.64938879979023,3079,4247.264878819739,1,9
Finger Millet,Finger Millet,Buckwheat,0.43323603089865237,0.029546414365519778,0.5249521578621984,0.01226539687362943,0.12937287340998385,0.4916883712291323,0.07977788728444876,0.29916086807643494,32.23010092379094,842,4681.474255419349,6,5
Pearl Millet,Teff,Pearl Millet,0.2918058235314235,0.22816357259325687,0.10403315770304995,0.37599744617226977,0.2694141090246842,0.6714426848611792,0.007294453782201453,0.05184875233193503,41.36626216512536,4494,2991.9033889292778,6,3
Pearl Millet,Teff,Fonio,0.4829341138134821,0.18969807393658028,0.10311991476535794,0.22424789748457952,0.07675780451818151,0.6903495355947308,0.1326482909488201,0.10024436893826755,50.92871515499391,2795,3876.4118311116404,6,1
Teff,Teff,Finger Millet,0.17183534209625873,0.3766464627726405,0.16198504155551,0.2895331535755907,0.16321015433580305,0.11752462200021498,0.6515892865313233,0.06767593713265882,51.060209187195724,4934,3979.330316429481,10,5
Pearl Millet,Pearl Millet,Fonio,0.00657582185873776,0.3057787973597619,0.6702038085903472,0.01744157219115316,0.0431591522847628,0.6963122910824464,0.05905798731232224,0.20147056932046858,36.95282562831905,2071,1784.9517339166946,9,9
Finger Millet,Finger Millet,Sorghum,0.06915345994557791,0.2619219769806117,0.2108748659873911,0.45804969708641935,0.21806388498143628,0.025178214375863425,0.7235332768662799,0.033224623776420256,35.62771303338203,3464,2568.5175980644913,6,7
Teff,Finger Millet,Fonio,0.24265617838849482,0.42815685669414333,0.010389299828307956,0.3187976650890538,0.1690103030996464,0.14358743904364446,0.06262646607903938,0.6247757917776698,63.06444702280536,1864,1276.3308235865675,2,1
Pearl Millet,Pearl Millet,Buckwheat,0.026324701182855445,0.40465775207530935,0.40972922988751076,0.15928831685432426,0.15441388890424929,0.06967517727304007,0.5929162980328634,0.18299463578984726,48.09532257543965,3812,3788.078079543395,4,1
Finger Millet,Pearl Millet,Amaranth,0.09763706930884072,0.0384336174461781,0.7810946263178258,0.08283468692715547,0.1489077239426705,0.3160331172958582,0.29661180544750904,0.2384473533139622,48.38757472985192,1116,3600.723450553027,5,6
Finger Millet,Teff,Buckwheat,0.18874372772664083,0.6676332006705901,0.11353671490118597,0.030086356701583217,0.11543163138630365,0.7154023140166803,0.002921505599660126,0.16624454899735588,66.44440063926018,2290,4461.85880409028,7,10
Finger Millet,Pearl Millet,Finger Millet,0.21785095663231865,0.30299322469581724,0.15114072300863107,0.328015095663233,0.01093291076057098,0.1305554382365919,0.3689146266400003,0.48959702436283686,55.38305609882854,3260,4565.735230303082,1,2
Finger Millet,Finger Millet,Amaranth,0.35191366252401945,0.13129727352859602,0.43036103582665636,0.08642802812072821,0.24880141506069742,0.38547804820369247,0.23137213196896728,0.134348404766643,61.65566549932694,2705,4916.886322305503,1,7
Teff,Pearl Millet,Pearl Millet,0.16875043498771453,0.07217088327588014,0.4537749987397128,0.3053036829966925,0.08665026706506132,0.29612845606131094,0.5050410434985988,0.11218023337502891,62.222561756113066,3476,3099.317994475061,7,9
Pearl Millet,Pearl Millet,Quinoa,0.07249010521501054,0.03078578211171618,0.6946956569947176,0.20202845567855568,0.29393876415636655,0.009678869762334211,0.29753487670798723,0.39884748937331194,37.936672120696755,2559,1976.4369580089092,6,7
Teff,Teff,Amaranth,0.22055476998362197,0.2026864115941439,0.06301716797195721,0.5137416504502768,0.0004743705675915736,0.3397002288051398,0.5593380140963181,0.10048738653095059,42.71886400259352,2838,3318.063310276122,4,7
Pearl Millet,Teff,Quinoa,0.5451401456462152,0.07047996273411074,0.128200497527231,0.2561793940924431,0.28574340334297915,0.11092972358312304,0.24240428705126124,0.36092258602263677,51.829219257459236,4676,3955.9734865888877,5,2
Finger Millet,Pearl Millet,Pearl Millet,0.02069740831406111,0.907114121434628,0.06480962772931789,0.0073788425219930035,0.006214698590912631,0.491830199894091,0.37278541357535805,0.1291696879396383,52.856814621432875,3750,3101.6873054044772,2,2
Teff,Pearl Millet,Buckwheat,0.6811659187679772,0.1167461961054014,0.052788957695510896,0.1492989274311105,0.2731494075196744,0.28536565127034824,0.28107649619948527,0.16040844501049228,46.61727541300758,4883,2439.376075233916,7,8
Finger Millet,Teff,Teff,0.5503358997560783,0.2257392529215428,0.15302868498777655,0.07089616233460229,0.10815834127928822,0.35325880747952604,0.5193804981076651,0.019202353133520644,50.63092694223371,3522,4391.578253411939,5,9
Teff,Teff,Sorghum,0.043542593276154576,0.2142678120575142,0.1279736537755887,0.6142159408907425,0.08106744732989395,0.8001762997127568,0.021193888405953303,0.09756236455139594,32.69675380053903,981,1411.6740177367708,7,6
Pearl Millet,Teff,Fonio,0.053033441581870906,0.4958075100822457,0.30434440525621403,0.1468146430796693,0.19170655613382315,0.040507301313173025,0.09989462939381918,0.6678915131591846,45.204137950344574,1304,3525.8624490191883,3,2
Teff,Teff,Teff,0.09451373456723614,0.4253313701307901,0.3282920501965585,0.15186284510541517,0.15046782716775137,0.7765925999533569,0.038238963460849415,0.03470060941804228,42.03298321620826,3486,1870.77150179449,5,9
Finger Millet,Pearl Millet,Sorghum,0.010289351713398868,0.005704409810796299,0.9730250125081602,0.010981225967644778,0.6142201876822634,0.35921091529846294,0.00980930509306339,0.016759591926210213,54.97382666725825,2415,2489.0247129149793,2,9
Finger Millet,Finger Millet,Teff,0.19870763657715135,0.4472136656856412,0.05073896913523228,0.3033397286019753,0.10741746517031299,0.13432028470297844,0.7433031311715903,0.014959118955118252,31.044118092776568,4322,4898.6938368674655,6,1
Pearl Millet,Finger Millet,Sorghum,0.20034831186934263,0.2904851332787456,0.06281158217166155,0.44635497268025015,0.6200062676678457,0.22530127475908485,0.00047189004778545884,0.1542205675252841,35.06836873004876,1539,4977.633544542535,7,8
Pearl Millet,Teff,Teff,0.08751970120638494,0.03329855959966147,0.21898478321078862,0.6601969559831649,0.214947185162344,0.5661900783296384,0.1390065104573893,0.0798562260506284,40.539690141974916,725,3631.1413862091767,10,2
Teff,Teff,Fonio,0.04949349147997105,0.13026386961007816,0.5954168194628259,0.22482581944712487,0.2194883774218427,0.24451369277628532,0.4880643420058952,0.047933587795976756,68.19341851599552,1133,3272.8668216965843,7,1
Pearl Millet,Finger Millet,Quinoa,0.2406093796292229,0.06357075569696158,0.6525957755021139,0.04322408917170159,0.2413641878979751,0.14971655092204247,0.4027819468459607,0.2061373143340218,53.134539992499846,1424,3664.5281450558546,8,3
Teff,Teff,Quinoa,0.44813768492587563,0.26477046912771174,0.21778774813891724,0.06930409780749544,0.09704428907824282,0.07820866300008933,0.662631120743894,0.16211592717777396,59.11504424306574,4350,1571.8857573880407,10,1
Finger Millet,Finger Millet,Quinoa,0.4791251872214663,0.2770166243885145,0.1192279485967575,0.12463023979326175,0.2635412603405714,0.37749506520698267,0.08202680974824549,0.2769368647042006,69.00875859659843,2994,2715.8508221679995,10,3
Finger Millet,Pearl Millet,Buckwheat,0.5016751640357279,0.17780991202755103,0.2014114215718364,0.11910350236488473,0.40809919684196666,0.1709826689918721,0.3101537958847857,0.11076433828137545,31.46265325520663,3283,3342.5132515407167,3,9
Teff,Teff,Finger Millet,0.43381813040883305,0.2144426891626123,0.2532033183077913,0.09853586212076348,0.1317870807626173,0.062097150230405275,0.018323710604203607,0.7877920584027738,66.11991571627854,4933,4512.601789230885,1,10
Pearl Millet,Finger Millet,Fonio,0.5500607222638468,0.12842955107135615,0.2127727911086757,0.10873693555612124,0.10232859381315201,0.44242748066715537,0.34101295771677764,0.11423096780291486,35.703771275328776,2708,3137.3152586347464,2,10
Pearl Millet,Teff,Quinoa,0.3397441837996858,0.05783059827783895,0.36907648614616617,0.23334873177630905,0.035755475985293425,0.17991215924436277,0.34511297500405436,0.43921938976628944,67.30306210015763,4097,4425.294932424258,4,2
Pearl Millet,Finger Millet,Quinoa,0.20092921027910868,0.13786354284879873,0.48754547414530264,0.1736617727267899,0.4527219070570341,0.24354413033586672,0.19083767535211488,0.11289628725498443,58.33815718938442,1680,1950.747143319291,8,5
Finger Millet,Pearl Millet,Teff,0.010891205009925966,0.3952845755733291,0.3861819368433931,0.20764228257335202,0.44667977465131825,0.31046453630669035,0.07275783550143604,0.17009785354055532,58.281408131127066,1427,3435.982801044295,2,9
Finger Millet,Teff,Sorghum,0.010283203690868662,0.10345860893986573,0.04217845152955651,0.8440797358397092,0.06763880792306828,0.46338676572563564,0.36551099871529974,0.10346342763599624,61.87353948863583,2441,4470.2398153534505,3,4
Pearl Millet,Finger Millet,Buckwheat,0.5999226944321858,0.15863579563039393,0.13180617453673335,0.10963533540068698,0.44188574723790025,0.2885525727941198,0.14728251691036934,0.12227916305761058,42.12499425087954,2720,2022.4619332936484,3,8
Teff,Pearl Millet,Pearl Millet,0.19781436281303083,0.1649918691842846,0.19786850901633382,0.43932525898635083,0.6293250295823835,0.14503224786462784,0.11285327227016936,0.11278945028281921,51.46470035275965,4067,3126.1974429873994,1,1
Teff,Pearl Millet,Amaranth,0.6483303676030853,0.0439298437648753,0.16934415878974848,0.13839562984229098,0.38613923173508635,0.3414384312026407,0.16906400052307197,0.10335833653920094,34.69526899215551,3257,4374.742653098852,1,9
Teff,Teff,Amaranth,0.05308850242193594,0.4291405017019674,0.4458361577795964,0.07193483809650018,0.026019484275205135,0.016000551326423404,0.5149038675554078,0.4430760968429636,56.13249775391376,1184,4075.531407524695,1,6
Teff,Pearl Millet,Amaranth,0.051713753615621874,0.6131458704527173,0.22063139079666672,0.11450898513499404,0.23701775985345377,0.3969074836695754,0.024973061755753468,0.34110169472121726,37.43831851495979,4786,2238.0126340290426,3,1
Finger Millet,Finger Millet,Teff,0.1381100180913229,0.1793876106613309,0.09185974657299202,0.5906426246743544,0.17294284600490892,0.45912029308347707,0.30244459732507095,0.0654922635865431,64.37593301445989,3047,1541.3341039555417,8,4
Pearl Millet,Finger Millet,Pearl Millet,0.3437534142963529,0.06772504052025362,0.026838470786271294,0.5616830743971222,0.24829149177100876,0.14554556225631748,0.27303112918183825,0.3331318167908355,49.10183028482578,3396,1147.3808906492375,3,10
Finger Millet,Pearl Millet,Finger Millet,0.1658987853736881,0.3653087189742787,0.3767232378553911,0.09206925779664217,0.4210128104890273,0.02010944999075067,0.09134514715728433,0.46753259236293787,57.99732880193329,3668,2873.908702680398,8,7
Pearl Millet,Finger Millet,Sorghum,0.5764733028536573,0.09907466529122905,0.29146026372087863,0.032991768134235,0.6469239413066229,0.269187999570714,0.034316305512582454,0.04957175361008058,51.013612445389285,3880,1978.4422962851504,9,2
Teff,Pearl Millet,Teff,0.26317536601257563,0.38715631198562755,0.2580941195545435,0.09157420244725326,0.031218607623237513,0.5219101254657313,0.21769050132736079,0.2291807655836704,38.02529657543509,652,2630.10844403608,10,7
Teff,Finger Millet,Quinoa,0.041669290305477,0.07665703013845417,0.5458461057284133,0.33582757382765555,0.4104877379580551,0.041204296926485154,0.2530385280181585,0.29526943709730125,33.16445044774037,2305,2094.5774454456464,1,10
Pearl Millet,Teff,Quinoa,0.5377842920185918,0.25909832748871364,0.05161980223078527,0.1514975782619094,0.1328651718108398,0.48780316644979693,0.07185088900046709,0.3074807727388962,47.041949117737616,3523,3564.3693217959294,10,8
Finger Millet,Teff,Buckwheat,0.06003396394329131,0.04067436478803102,0.09188384043971702,0.8074078308289606,0.09164903360184894,0.43203863973832507,0.13537897768863036,0.34093334897119565,36.37770135132411,891,3440.001353981175,3,4
Pearl Millet,Finger Millet,Pearl Millet,0.38401883790523444,0.13883699637955588,0.4260733405354411,0.05107082517976845,0.6849405090267265,0.006656779630972768,0.03898857496349898,0.26941413637880174,50.54473050228576,1489,4945.681987551832,2,10
Finger Millet,Teff,Pearl Millet,0.35031199294911647,0.25890927327406277,0.2907457364993423,0.10003299727747825,0.029756176677163695,0.055534738650121214,0.20534678123768318,0.7093623034350318,34.720945324674894,2410,1367.7726685458067,2,10
Teff,Teff,Buckwheat,0.2333250268499422,0.29841448463353293,0.2389972061699408,0.2292632823465841,0.06565222593544029,0.11296485320802233,0.252654116877362,0.5687288039791755,63.44466793151859,2618,2579.402756107789,6,3
Finger Millet,Pearl Millet,Sorghum,0.28025612167642683,0.20509417193564042,0.45318459557010843,0.06146511081782441,0.08412867309400375,0.263435695409173,0.37879016615145583,0.2736454653453675,62.72230500617965,622,1603.8803917429464,9,6
Pearl Millet,Pearl Millet,Finger Millet,0.6691174445208824,0.00020466561771742667,0.10892924685318407,0.22174864300821606,0.33845226595659733,0.42235952658300835,0.015352381442068462,0.2238358260183257,38.1311803972836,2555,4474.123710075838,7,1
Teff,Finger Millet,Amaranth,0.254161111924206,0.3117983024574852,0.22644326268702053,0.2075973229312882,0.09983565557566988,0.26473627056368637,0.2516580310924842,0.38377004276815974,40.94927878468176,2281,2028.1473175658257,3,2
Finger Millet,Pearl Millet,Fonio,0.15398633754081176,0.176366382670643,0.25821682489577763,0.41143045489276775,0.7636921413528946,0.1689582761630617,0.06621764909860735,0.0011319333854362939,55.14714070851749,3333,3151.159298286198,8,3
Teff,Teff,Teff,0.10497849248577405,0.4845958752958148,0.3006941820477344,0.10973145017067668,0.046617593582595276,0.4720271926786829,0.12211991466791801,0.3592352990708037,62.94912420924779,503,2477.0856215803456,3,8
Pearl Millet,Pearl Millet,Fonio,0.17386092528140895,0.5441737660061517,0.26523096014726083,0.016734348565178445,0.49480648982942,0.49188546660584126,0.00777291425967886,0.005535129305059864,69.09364586191148,3905,4740.973300831967,2,3
Teff,Teff,Amaranth,0.3189580370452191,0.023761822230205596,0.14664127907467944,0.510638861649896,0.6581797653331983,0.09540347822916301,0.06782180785170441,0.17859494858593417,62.52222562497801,2165,2373.1766932688756,9,3
Finger Millet,Finger Millet,Sorghum,0.6373382949295807,0.023724326825492716,0.055586939833707424,0.2833504384112192,0.2878518184124092,0.12207219102289944,0.32767234044607946,0.2624036501186119,31.439296018545924,4762,3897.5819072609106,2,5
Teff,Pearl Millet,Amaranth,0.20761571938842904,0.174594459070101,0.44131676368755346,0.17647305785391645,0.7098439453756513,0.10813148761986485,0.06252151934016852,0.11950304766431537,66.55106116105196,3646,3523.7964335929223,9,7
Pearl Millet,Pearl Millet,Pearl Millet,0.43294712799365004,0.07131493869913162,0.056618477451597427,0.4391194558556209,0.08279414165163221,0.6235577139739589,0.14730855129692552,0.14633959307748337,67.64284290120531,1456,1650.278218296525,4,7
Pearl Millet,Finger Millet,Teff,0.16118623538455543,2.738368893341986e-05,0.4167553719873329,0.42203100893917816,0.23112690783401227,0.16471209341324783,0.02427804013676176,0.5798829586159783,58.379179980034834,2320,2259.9461991754497,7,7
Finger Millet,Teff,Fonio,0.07936192369688717,0.06508543039316368,0.6392285703790223,0.21632407553092708,0.17105309525870963,0.15504843350504338,0.17721104950060362,0.49668742173564345,45.85724154969719,2513,2320.3646302624943,6,2
Finger Millet,Finger Millet,Finger Millet,0.24489983901744658,0.4611163452988355,0.29329854694101537,0.0006852687427025941,0.5968582849418431,0.23298698069467447,0.04911311123040993,0.12104162313307246,57.48868347481646,3127,4101.531853816603,9,5
Pearl Millet,Teff,Sorghum,0.5658616701977983,0.14596014907955482,0.1914062212510009,0.0967719594716459,0.5275858653917614,0.20819396990126154,0.16929285587326737,0.09492730883370973,56.26692899507198,1045,4979.855411387144,8,9
Teff,Finger Millet,Buckwheat,0.005653630318967935,0.5007799904470009,0.42737853837958867,0.0661878408544423,0.07167444566938942,0.4496071172708495,0.03264297254981521,0.4460754645099458,36.601421910083445,2110,2013.8978013204073,9,10
Teff,Pearl Millet,Buckwheat,0.07112081190132057,0.29581703371471896,0.40132056776106173,0.2317415866228987,0.1632318247980081,0.04561795751328674,0.20466649846598736,0.5864837192227178,36.824165395710835,4027,1248.5091976150695,6,9
Finger Millet,Teff,Quinoa,0.23971863907866892,0.42674826687186146,0.2058443928047811,0.1276887012446884,0.7338120045098786,0.11811324115432384,0.004835468165553583,0.1432392861702438,54.56419739356294,2164,4459.891795614638,8,2
Finger Millet,Teff,Teff,0.01641469526100351,0.18193113560166335,0.07939647047228023,0.7222576986650527,0.515728758111035,0.05702766537008448,0.33016196365033257,0.09708161286854788,32.91797006317631,1800,2161.1490508738193,5,8
Finger Millet,Pearl Millet,Fonio,0.4720734755564244,0.05108930797136627,0.05794801883330757,0.4188891976389017,0.038183331613812196,0.25964427398539863,0.2581912605097778,0.44398113389101124,67.16529367874278,4961,2005.3603377042637,9,3
Finger Millet,Finger Millet,Amaranth,0.6042752254812087,0.07079737340187116,0.09284226205941981,0.23208513905750033,0.3943957079562471,0.024096848307880787,0.33357659768464937,0.24793084605122268,59.08098946040047,3762,2999.7133050386765,3,2
Finger Millet,Finger Millet,Fonio,0.07841714591512104,0.6560368073509805,0.1134019035436928,0.15214414319020575,0.24446293571516695,0.10994790405993829,0.035446190658285893,0.6101429695666089,53.643358329264245,683,2139.4341437662033,8,9
Pearl Millet,Pearl Millet,Teff,0.17089194183103576,0.6476919300181365,0.09878168877897733,0.08263443937185024,0.3780357853192213,0.29852524547259757,0.06046224760197086,0.26297672160621033,63.26986978765789,4087,1138.1933291293396,8,5
Pearl Millet,Pearl Millet,Buckwheat,0.3132243407492094,0.09467969279602231,0.18213978030862424,0.40995618614614393,0.26265284688665275,0.12104744146833335,0.08166342718554978,0.5346362844594643,50.95126823748558,4478,2026.808811602081,4,2
Finger Millet,Finger Millet,Finger Millet,0.40217435366624793,0.3273749341691192,0.11792340059548517,0.15252731156914764,0.06507049363893921,0.7983780109752321,0.07170278907992608,0.06484870630590261,34.97114816932623,3714,4199.8308581179135,10,7
Teff,Teff,Fonio,0.0335532816166219,0.3101724284711703,0.4960679023224115,0.16020638758979625,0.030729534496654824,0.023526306070790075,0.7838296502999561,0.16191450913259892,57.133919422578636,2778,1445.85883609633,8,6
Finger Millet,Pearl Millet,Sorghum,0.5345902117641923,0.1432441230567589,0.2515921728257871,0.07057349235326173,0.18113187588492147,0.23429727972861566,0.29186512469808656,0.2927057196883764,49.59203369663281,2771,1509.770432298382,10,6
Pearl Millet,Pearl Millet,Fonio,0.03824923015990603,0.02039896302883171,0.5227925995222077,0.4185592072890546,0.2853748984432635,0.06776288420580677,0.24013032864467043,0.4067318887062593,57.1086377759791,3362,4169.697620316616,8,6
Finger Millet,Finger Millet,Quinoa,0.044015213926551,0.41474764955395593,0.5057753778768844,0.035461758642608594,0.0020491998768830365,0.0868307949444653,0.3424411455525057,0.568678859626146,63.8606700308597,4980,4637.369080613302,7,1
Teff,Pearl Millet,Amaranth,0.11910379401705205,0.44836811270403415,0.0983758796510311,0.3341522136278827,0.2924470440620378,0.05143948622450043,0.22800968465473648,0.42810378505872526,62.48074483217913,961,1083.3936938220488,10,7
Finger Millet,Teff,Teff,0.009333872098577518,0.5385023442676946,0.26284065885419006,0.18932312477953778,0.09127966326777069,0.2933745338265075,0.47571864500924965,0.1396271578964722,41.13744421565094,4638,3210.190892324769,2,9
Finger Millet,Pearl Millet,Sorghum,0.14656814966049916,0.3164459921065959,0.3814448604324178,0.15554099780048697,0.05364782384654357,0.7075177765346231,0.0026751827039238605,0.23615921691490943,57.647176688457364,4271,1589.7891250095063,8,6
Finger Millet,Pearl Millet,Fonio,0.05852265326529537,0.4904855088893484,0.3289204034988499,0.12207143434650644,0.33780171357508004,0.36296982853038817,0.03009715309375287,0.269131304800779,53.99217259700493,4523,2371.0960742837105,4,8
Finger Millet,Pearl Millet,Sorghum,0.19413823557064733,0.7479438513167586,0.0028442213449501744,0.05507369176764396,0.05251796031151772,0.14055836395183227,0.4981092373920992,0.3088144383445508,48.07857689071667,2571,3272.367351070283,3,6
Pearl Millet,Pearl Millet,Buckwheat,0.2055404382302464,0.4805461998898684,0.22131899069125652,0.09259437118862873,0.23514628069467466,0.3959694661710947,0.09823936880791492,0.27064488432631567,30.069991404243552,2505,3530.6778429343,3,1
Teff,Finger Millet,Teff,0.33698153003908105,0.6192279624453717,0.00973141061262725,0.03405909690292006,0.4178243128802021,0.072730488425003,0.4561712934723052,0.05327390522248974,56.930490281146575,3421,4592.398431748064,2,8
Finger Millet,Teff,Buckwheat,0.1893460465731681,0.45019403507323863,0.16634035429799413,0.19411956405559933,0.09667785968190759,0.309104192785374,0.148289486958708,0.44592846057401037,46.277461567817284,3901,1867.8855586179677,7,6
Finger Millet,Finger Millet,Buckwheat,0.4935209307608606,0.0031272789778180425,0.28429472566378944,0.21905706459753196,0.08026767398581822,0.006016808672941525,0.6393780610361595,0.27433745630508066,66.71255595113058,861,4240.491518848128,10,3
Pearl Millet,Teff,Amaranth,0.09233807046838761,0.1129194700505803,0.12097790827741653,0.6737645512036156,0.1494001859015244,0.32895980229838223,0.20345214874543677,0.3181878630546566,56.31915839256973,3349,3131.681768828626,5,1
Finger Millet,Teff,Finger Millet,0.560041993625375,0.07014623268110969,0.021892606507927157,0.3479191671855882,0.04696890767142804,0.33502994478759834,0.4739552445934125,0.1440459029475612,49.84310002070234,4484,3541.0270552661377,8,8
Teff,Teff,Amaranth,0.21733165029699664,0.020190949398305374,0.37850948060464745,0.3839679197000505,0.12761382522681686,0.10332705625117657,0.5106566476878809,0.25840247083412576,31.73103770625052,4606,2551.001846060077,4,3
Finger Millet,Finger Millet,Pearl Millet,0.20919689952566597,0.08849497930673295,0.3782547855551879,0.3240533356124133,0.15201849562137873,0.10568526367689535,0.0833204952146117,0.6589757454871142,33.104143148416064,1205,1287.197286810215,6,6
Pearl Millet,Pearl Millet,Finger Millet,0.0214056529920359,0.8597042440814006,0.11127783761940735,0.007612265307156105,0.3003433520568872,0.10916719479808208,0.20361040322054313,0.3868790499244877,57.54361857062165,3708,1475.2678589230977,4,4
Teff,Pearl Millet,Buckwheat,0.7006552259783176,0.17067417305161556,0.028492847868329854,0.10017775310173686,0.2705820602638031,0.16602138100509825,0.31633134535459023,0.24706521337650855,62.236947780288354,3824,4492.654164888614,4,10
Pearl Millet,Teff,Teff,0.0009699767165683102,0.5620929905186666,0.31911255569969366,0.11782447706507139,0.5902882173745131,0.09361975562368402,0.0762001184601419,0.239891908541661,57.71937321249703,2148,2486.815075662723,9,8
Finger Millet,Finger Millet,Amaranth,0.3499157859079342,0.12579216572760732,0.18745369442496418,0.33683835393949424,0.691686470879586,0.01860092103942688,0.12041335083256699,0.16929925724842018,62.73182752008094,586,3851.504775473748,6,4
Teff,Teff,Fonio,0.2818120850673997,0.2158847931506275,0.25327047125355273,0.24903265052842014,0.05637489779645197,0.06498589703762149,0.4730149675185003,0.4056242376474261,45.431440431215364,2715,2972.1903495518836,1,3
Finger Millet,Finger Millet,Buckwheat,0.066321946499125,0.3353685519780247,0.48855424789243085,0.10975525363041944,0.9141545301190201,0.049697825890494686,0.01605763179556627,0.02009001219491887,40.95049908978055,1121,4487.01961323221,5,4
Finger Millet,Pearl Millet,Buckwheat,0.2555037208181275,0.19075912735702008,0.4753708069299907,0.07836634489486183,0.8667509765486712,0.04985070202958408,0.07105180668033448,0.012346514741410138,53.316873998702235,4146,1472.6782229216697,9,2
Pearl Millet,Pearl Millet,Amaranth,0.22568476400075102,0.39198145171945953,0.14314760594353257,0.239186178336257,0.16618144078846148,0.022422135351246007,0.6736870302150529,0.13770939364523951,36.42863347416165,2757,1503.04698800412,9,2
Pearl Millet,Finger Millet,Buckwheat,0.0882115432059088,0.5299938101957834,0.19395583936013494,0.1878388072381729,0.19543363334032535,0.24447392567038706,0.3324495185396928,0.22764292244959494,35.431019428894096,2928,1083.1653835574548,5,10
Pearl Millet,Finger Millet,Quinoa,0.03941858562746819,0.38794098793067616,0.3054657471051161,0.2671746793367395,0.5273372583585356,0.3172606086408047,0.14447113523969496,0.010930997760964723,69.49367031960088,2954,4321.106000702135,9,10
Teff,Finger Millet,Amaranth,0.13872260311388585,0.21481184191034006,0.5226763000877634,0.1237892548880106,0.12277521408066325,0.6493937125095032,0.19518271282391383,0.03264836058591973,53.4966499113361,2688,3586.6435900729857,9,3
Teff,Finger Millet,Quinoa,0.31989492809910247,0.39401284263557496,0.17143075780578002,0.11466147145954261,0.45234524692920197,0.21141163019237544,0.18170059843243364,0.15454252444598904,34.007921235892915,3552,2696.1270532707995,8,4
